Month,Operacion,Clase,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,lbs,Costo_Tot_Manufactura
8.0,1,2,12,109,150.0,355.11,2730.0,1,53267.22,284.09,19.51,330.675,42613.79
8.0,1,2,6,23,50.0,186.34,477.5,1,9316.89,63.5,19.51,110.225,3175.18
8.0,1,2,6,235,25.0,481.55,617.0,1,12038.78,227.37,19.51,55.1125,5684.17
8.0,1,2,6,159,25.0,275.7,353.25,1,6892.54,244.93,19.51,55.1125,6123.28
8.0,1,2,2,118,50.0,457.94,1173.5,1,22897.1,132.03,19.51,110.225,6601.28
8.0,1,2,6,40,25.0,226.34,290.0,1,5658.42,80.39,19.51,55.1125,2009.77
8.0,1,2,6,40,25.0,226.34,290.0,1,5658.42,80.39,19.51,55.1125,2009.77
8.0,1,2,66,107,275.0,200.39,2824.25,1,55106.21,99.52,19.51,606.2375,27368.39
8.0,1,2,66,107,25.0,149.66,191.75,1,3741.39,73.74,19.51,55.1125,1843.62
8.0,1,2,66,107,200.0,163.12,1672.0,1,32623.72,87.3,19.51,440.9,17460.86
8.0,1,2,6,233,200.0,213.46,2188.0,1,42691.82,69.2,19.51,440.9,13839.12
8.0,1,2,6,78,23.0,130.92,154.33,1,3011.26,55.8,19.51,50.7035,1283.38
8.0,1,2,66,218,1921.0,77.46,7626.37,1,148804.12,75.6,19.51,4234.8447,145222.8
8.0,1,2,6,222,1000.0,121.95,6250.0,1,121948.8,61.86,19.51,2204.5,61864.4
8.0,1,2,9,219,200.0,49.76,510.0,1,9951.02,46.63,19.51,440.9,9325.06
8.0,1,2,124,93,25.0,566.43,725.75,1,14160.69,321.25,19.51,55.1125,8031.34
8.0,1,2,6,179,50.0,419.89,1076.0,1,20994.7,161.05,19.51,110.225,8052.64
8.0,1,2,6,178,50.0,750.42,1923.0,1,37521.19,407.02,19.51,110.225,20350.9
8.0,1,2,103,107,500.0,117.66,3015.0,1,58828.1,89.48,19.51,1102.25,44739.95
8.0,1,2,127,18,4896.0,35.9,9008.64,1,175774.72,33.83,19.51,10793.232,165636.09
8.0,1,2,19,219,100.0,156.09,800.0,1,15609.44,52.04,19.51,220.45,5203.9
8.0,1,2,144,126,3000.0,96.17,14850.0,1,288510.31,84.09,19.43,6613.5,252261.3
8.0,1,2,144,133,25.0,104.91,135.0,1,2622.82,68.72,19.43,55.1125,1718.01
8.0,1,2,144,133,1975.0,104.91,10665.0,1,207202.78,68.72,19.43,4353.8877,135722.98
8.0,1,2,140,133,6000.0,296.44,1778640.0,0,1778640.0,59.23,19.43,13227.0,355402.81
8.0,1,2,6,134,100.0,172.91,890.0,1,17291.19,112.67,19.43,220.45,11267.21
8.0,1,2,6,112,1000.0,70.72,3640.0,1,70719.0,44.17,19.43,2204.5,44170.7
8.0,1,2,6,87,25.0,360.01,463.25,1,9000.16,562.14,19.43,55.1125,14053.52
8.0,1,2,6,140,275.0,144.74,2048.75,1,39803.72,102.7,19.43,606.2375,28243.41
8.0,1,2,60,58,6800.0,92.28,32300.0,1,627533.94,102.62,19.43,14990.6,697818.06
8.0,1,2,60,58,10795.0,92.28,51276.25,1,996210.12,102.62,19.43,23797.578,1107786.12
8.0,1,2,60,58,585.0,92.28,2778.75,1,53986.37,102.62,19.43,1289.6324,60032.88
8.0,1,2,60,39,300.0,148.43,2292.0,1,44529.66,97.04,19.43,661.35,29113.32
8.0,1,2,146,133,375.0,128.81,2486.25,1,48303.6,68.72,19.43,826.6875,25770.19
8.0,1,2,6,154,500.0,309.49,7965.0,1,154746.41,108.33,19.43,1102.25,54164.35
8.0,1,2,66,140,275.0,249.85,3536.5,1,68708.17,260.2,19.43,606.2375,71555.19
8.0,1,2,91,50,120.0,90.22,10826.4,0,10826.4,86.97,19.43,264.54,10436.1
8.0,0,2,6,233,75.0,212.55,820.5,1,15940.92,69.2,19.43,165.3375,5189.67
8.0,1,2,6,219,1130.0,85.1,4949.4,1,96158.48,67.31,19.43,2491.085,76059.51
8.0,1,2,123,219,9482.0,76.74,37453.9,1,727665.75,60.04,19.43,20903.068,569270.81
8.0,1,2,6,155,300.0,191.56,2958.0,1,57468.9,124.79,19.43,661.35,37437.81
8.0,1,2,6,133,25.0,215.65,277.5,1,5391.35,114.93,19.43,55.1125,2873.22
8.0,1,2,6,133,100.0,215.65,1110.0,1,21565.41,114.93,19.43,220.45,11492.88
8.0,1,2,126,107,75.0,220.12,849.75,1,16509.2,118.46,19.43,165.3375,8884.45
8.0,1,2,126,102,75.0,210.99,814.5,1,15824.35,112.74,19.43,165.3375,8455.24
8.0,1,2,126,102,50.0,210.99,543.0,1,10549.57,112.74,19.43,110.225,5636.83
8.0,1,2,65,118,100.0,509.99,2625.0,1,50999.29,269.97,19.43,220.45,26996.78
8.0,1,2,65,107,25.0,269.47,346.75,1,6736.76,127.55,19.43,55.1125,3188.63
8.0,1,2,65,107,23.0,269.47,319.01,1,6197.82,127.55,19.43,50.7035,2933.54
8.0,1,2,118,125,75.0,299.79,22484.25,0,22484.25,302.36,19.43,165.3375,22677.19
8.0,1,2,118,125,75.0,299.79,22484.25,0,22484.25,302.36,19.43,165.3375,22677.19
8.0,1,2,118,140,100.0,411.86,41186.0,0,41186.0,385.92,19.43,220.45,38591.74
8.0,1,2,65,107,300.0,216.63,3345.0,1,64987.65,132.98,19.43,661.35,39894.42
8.0,1,2,126,107,100.0,220.12,1133.0,1,22012.26,118.46,19.43,220.45,11845.93
8.0,1,2,6,125,75.0,199.53,770.25,1,14964.65,119.18,19.43,165.3375,8938.23
8.0,1,2,6,125,20.0,199.53,205.4,1,3990.57,119.18,19.43,44.09,2383.53
8.0,1,2,8,126,250.0,433.64,5580.0,1,108409.93,231.97,19.43,551.125,57991.58
8.0,1,2,6,189,100.0,182.04,937.0,1,18204.32,142.21,19.43,220.45,14221.05
8.0,1,2,6,219,791.0,85.1,3464.58,1,67310.94,67.31,19.43,1743.7595,53241.66
8.0,1,2,6,140,1250.0,242.85,15625.0,1,303567.25,167.88,19.43,2755.625,209844.88
8.0,1,2,118,139,125.0,208.78,26097.5,0,26097.5,206.57,19.43,275.5625,25821.39
8.0,1,2,118,139,50.0,208.78,10439.0,0,10439.0,206.57,19.43,110.225,10328.56
8.0,1,2,133,105,100.0,88.4,455.0,1,8839.88,69.73,19.43,220.45,6972.74
8.0,1,2,118,54,75.0,85.85,6438.75,0,6438.75,56.49,19.43,165.3375,4236.52
8.0,1,2,65,54,200.0,97.14,1000.0,1,19428.3,56.49,19.43,440.9,11297.38
8.0,1,2,3,131,2475.0,38.27,4875.75,1,94727.66,34.14,19.43,5456.1377,84508.13
8.0,1,2,3,131,1275.0,38.27,2511.75,1,48799.1,34.14,19.43,2810.7375,43534.49
8.0,1,2,3,131,6250.0,38.27,12312.5,1,239211.25,34.14,19.43,13778.125,213404.38
8.0,1,2,118,219,1500.0,54.63,81945.0,0,81945.0,40.71,19.43,3306.75,61068.9
8.0,1,2,118,149,60.0,111.37,6682.2,0,6682.2,69.78,19.43,132.27,4186.96
8.0,1,2,72,125,100.0,100.84,515.0,1,10083.85,92.5,19.58,220.45,9249.59
8.0,1,2,72,134,50.0,272.36,695.5,1,13618.1,221.04,19.58,110.225,11051.95
8.0,1,2,6,118,25.0,217.54,277.75,1,5438.43,142.8,19.58,55.1125,3570.09
8.0,1,2,72,126,50.0,122.38,312.5,1,6118.85,117.26,19.58,110.225,5863.01
8.0,1,2,130,117,300.0,74.28,22284.0,0,22284.0,55.9,19.58,661.35,16769.7
8.0,1,2,35,125,25.0,319.55,408.0,1,7988.76,303.52,19.58,55.1125,7588.01
8.0,1,2,35,107,50.0,235.36,601.0,1,11767.76,117.51,19.58,110.225,5875.61
8.0,1,2,91,45,40.0,88.96,3558.4,0,3558.4,88.63,19.58,88.18,3545.26
8.0,1,2,72,130,250.0,134.71,1720.0,1,33678.13,94.06,19.58,551.125,23515.05
8.0,1,2,72,134,100.0,114.54,585.0,1,11454.48,80.87,19.58,220.45,8086.95
8.0,1,2,72,142,100.0,138.82,709.0,1,13882.43,125.96,19.58,220.45,12595.83
8.0,1,2,72,107,300.0,88.5,1356.0,1,26550.9,77.68,19.58,661.35,23304.66
8.0,1,2,72,220,500.0,126.88,3240.0,1,63440.15,53.34,19.58,1102.25,26667.95
8.0,1,2,91,127,75.0,88.96,6672.0,0,6672.0,38.63,19.58,165.3375,2896.92
8.0,1,2,91,127,50.0,88.96,4448.0,0,4448.0,38.63,19.58,110.225,1931.28
8.0,1,2,33,56,500.0,198.9,5080.0,1,99447.6,163.44,19.58,1102.25,81721.7
8.0,1,2,147,140,150.0,186.37,1428.0,1,27954.96,103.47,19.58,330.675,15520.01
8.0,1,2,147,119,25.0,265.85,339.5,1,6646.16,165.71,19.58,55.1125,4142.75
8.0,1,2,8,140,100.0,162.09,828.0,1,16209.18,122.55,19.58,220.45,12254.87
8.0,1,2,8,107,325.0,102.38,1699.75,1,33274.8,50.09,19.58,716.4625,16278.34
8.0,1,2,8,3,250.0,156.22,1995.0,1,39054.73,103.22,19.58,551.125,25803.83
8.0,1,2,8,126,500.0,436.94,11160.0,1,218471.5,231.97,19.58,1102.25,115983.15
8.0,1,2,66,107,500.0,159.94,4085.0,1,79969.2,86.29,19.58,1102.25,43145.15
8.0,1,2,60,102,50.0,183.43,468.5,1,9171.5,107.78,19.58,110.225,5388.87
8.0,1,2,60,102,200.0,183.43,1874.0,1,36685.98,107.78,19.58,440.9,21555.46
8.0,1,2,31,140,500.0,320.27,8180.0,1,160134.16,224.3,19.58,1102.25,112148.2
8.0,1,2,57,46,300.0,25.25,387.0,1,7576.02,11.26,19.58,661.35,3378.96
8.0,1,2,151,173,3000.0,72.24,11070.0,1,216709.5,59.7,19.58,6613.5,179095.5
8.0,1,2,151,173,1000.0,72.24,3690.0,1,72236.5,59.7,19.58,2204.5,59698.5
8.0,1,2,152,127,200.0,42.28,432.0,1,8456.96,33.99,19.58,440.9,6798.88
8.0,1,2,33,56,500.0,198.9,5080.0,1,99447.6,163.44,19.58,1102.25,81721.7
8.0,1,2,33,208,450.0,119.42,2745.0,1,53736.93,116.06,19.58,992.025,52227.32
8.0,1,2,27,173,5000.0,69.5,17750.0,1,347479.5,59.7,19.58,11022.5,298492.5
8.0,0,2,6,118,25.0,217.49,277.75,1,5437.32,142.8,19.58,55.1125,3570.09
8.0,1,2,101,131,19250.0,44.63,43890.0,1,859204.5,34.14,19.58,42436.625,657285.5
8.0,1,2,101,131,5750.0,44.63,13110.0,1,256645.5,34.14,19.58,12675.875,196332.03
8.0,1,2,6,102,25.0,366.66,468.25,1,9166.6,239.96,19.58,55.1125,5999.07
8.0,1,2,6,41,50.0,284.44,726.5,1,14222.18,120.06,19.58,110.225,6003.0
8.0,1,2,6,220,425.0,119.42,2592.5,1,50751.55,53.34,19.58,936.9125,22667.76
8.0,1,2,6,159,25.0,276.61,353.25,1,6915.33,244.93,19.58,55.1125,6123.28
8.0,1,2,8,126,250.0,436.94,5580.0,1,109235.75,231.97,19.58,551.125,57991.58
8.0,1,2,6,41,25.0,333.38,425.75,1,8334.61,120.06,19.58,55.1125,3001.5
8.0,1,2,2,118,75.0,459.46,1760.25,1,34459.19,132.03,19.58,165.3375,9901.92
8.0,1,2,6,141,75.0,185.78,711.75,1,13933.43,216.99,19.58,165.3375,16274.08
8.0,1,2,6,141,25.0,185.78,237.25,1,4644.48,216.99,19.58,55.1125,5424.69
8.0,1,2,6,78,75.0,131.36,503.25,1,9851.78,55.8,19.58,165.3375,4184.94
8.0,1,2,6,140,1000.0,244.7,12500.0,1,244703.8,167.88,19.58,2204.5,167875.91
8.0,1,2,6,72,25.0,215.34,275.0,1,5383.48,139.96,19.58,55.1125,3499.05
8.0,1,2,6,143,50.0,140.56,359.0,1,7027.89,101.99,19.58,110.225,5099.71
8.0,1,2,6,134,125.0,100.82,643.75,1,12602.24,69.33,19.58,275.5625,8666.58
8.0,1,2,6,137,75.0,184.8,708.0,1,13860.02,126.12,19.58,165.3375,9459.06
8.0,1,2,6,141,50.0,185.78,474.5,1,9288.96,216.99,19.58,110.225,10849.39
8.0,1,2,6,235,50.0,434.2,1109.0,1,21710.12,227.37,19.58,110.225,11368.33
8.0,1,2,6,72,25.0,215.34,275.0,1,5383.48,139.96,19.58,55.1125,3499.05
8.0,1,2,88,223,100.0,99.25,507.0,1,9925.18,61.31,19.58,220.45,6130.59
8.0,1,2,6,114,75.0,184.52,707.25,1,13838.69,198.54,19.57,165.3375,14890.35
8.0,1,2,6,118,50.0,282.74,722.5,1,14137.09,218.31,19.57,110.225,10915.48
8.0,1,2,144,126,1000.0,96.86,4950.0,1,96856.2,84.09,19.57,2204.5,84087.1
8.0,1,2,144,126,1000.0,96.86,4950.0,1,96856.2,84.09,19.57,2204.5,84087.1
8.0,1,2,6,133,275.0,216.41,3041.5,1,59512.72,165.79,19.57,606.2375,45593.24
8.0,1,2,6,133,125.0,216.41,1382.5,1,27051.24,165.79,19.57,275.5625,20724.2
8.0,1,2,6,125,75.0,265.52,1017.75,1,19914.21,269.13,19.57,165.3375,20184.77
8.0,1,2,6,140,200.0,145.77,1490.0,1,29154.68,102.7,19.57,440.9,20540.66
8.0,1,2,56,133,200.0,270.17,54033.0,0,54033.0,111.51,19.57,440.9,22302.1
8.0,1,2,6,110,25.0,127.18,162.5,1,3179.62,119.34,19.57,55.1125,2983.63
8.0,1,2,6,110,100.0,127.18,650.0,1,12718.49,119.34,19.57,220.45,11934.5
8.0,1,2,4,107,400.0,187.84,3840.0,1,75136.88,154.17,19.57,881.8,61667.44
8.0,1,2,126,107,25.0,92.55,118.25,1,2313.79,70.1,19.57,55.1125,1752.49
8.0,1,2,126,107,100.0,92.55,473.0,1,9255.14,70.1,19.57,220.45,7009.94
8.0,1,2,126,107,50.0,221.69,566.5,1,11084.65,118.46,19.57,110.225,5922.97
8.0,1,2,6,79,25.0,200.37,256.0,1,5009.13,140.38,19.57,55.1125,3509.56
8.0,1,2,96,107,100.0,115.44,590.0,1,11544.47,132.57,19.57,220.45,13256.87
8.0,1,2,65,133,50.0,574.29,1467.5,1,28714.43,345.42,19.57,110.225,17270.99
8.0,1,2,65,130,100.0,287.44,1469.0,1,28743.78,186.05,19.57,220.45,18604.87
8.0,1,2,72,118,225.0,192.73,2216.25,1,43365.15,158.91,19.57,496.0125,35754.1
8.0,1,2,72,118,22.0,192.73,216.7,1,4240.15,158.91,19.57,48.499,3495.96
8.0,1,2,65,118,25.0,445.73,569.5,1,11143.35,234.26,19.57,55.1125,5856.61
8.0,1,2,8,107,250.0,102.33,1307.5,1,25583.73,50.09,19.57,551.125,12521.8
8.0,1,2,12,107,125.0,158.69,1013.75,1,19835.95,88.34,19.57,275.5625,11041.95
8.0,1,2,12,107,25.0,158.69,202.75,1,3967.19,88.34,19.57,55.1125,2208.39
8.0,1,2,65,133,100.0,372.16,1902.0,1,37216.24,258.06,19.57,220.45,25805.8
8.0,1,2,6,233,75.0,214.06,820.5,1,16054.64,69.2,19.57,165.3375,5189.67
8.0,1,2,6,233,25.0,214.06,273.5,1,5351.55,69.2,19.57,55.1125,1729.89
8.0,1,2,6,70,25.0,584.46,746.75,1,14611.58,231.6,19.57,55.1125,5790.06
8.0,1,2,65,219,50.0,124.45,318.0,1,6222.28,46.63,19.57,110.225,2331.27
8.0,1,2,65,17,125.0,643.75,4112.5,1,80468.88,337.66,19.57,275.5625,42207.81
8.0,1,2,65,118,25.0,397.8,508.25,1,9944.88,231.08,19.57,55.1125,5776.98
8.0,1,2,65,219,75.0,124.45,477.0,1,9333.41,46.63,19.57,165.3375,3496.9
8.0,1,2,148,133,225.0,109.57,1260.0,1,24654.29,56.03,19.57,496.0125,12605.96
8.0,1,2,148,133,20.0,109.57,112.0,1,2191.49,56.03,19.57,44.09,1120.53
8.0,1,2,52,111,150.0,75.0,11250.0,0,11250.0,59.18,19.57,330.675,8877.3
8.0,1,2,52,222,25.0,83.0,2075.0,0,2075.0,61.86,19.57,55.1125,1546.61
8.0,1,2,7,206,100.0,0.0,0.0,1,0.0,330.04,19.57,220.45,33004.08
8.0,1,2,7,166,120.0,0.0,0.0,1,0.0,258.79,19.57,264.54,31054.97
8.0,1,2,4,107,400.0,187.84,3840.0,1,75136.88,154.17,19.57,881.8,61667.44
8.0,1,2,125,133,25.0,128.1,3202.5,0,3202.5,138.3,19.82,55.1125,3457.5
8.0,1,2,6,87,50.0,367.18,926.5,1,18358.88,562.14,19.82,110.225,28107.04
8.0,1,2,125,133,100.0,128.1,12810.0,0,12810.0,138.3,19.82,220.45,13829.98
8.0,1,2,6,112,1000.0,72.13,3640.0,1,72127.7,44.17,19.82,2204.5,44170.7
8.0,1,2,6,13,910.0,198.55,9118.2,1,180679.86,197.11,19.82,2006.095,179371.47
8.0,1,2,31,117,2000.0,82.83,8360.0,1,165656.0,55.9,19.82,4409.0,111798.0
8.0,1,2,118,134,25.0,101.64,2541.0,0,2541.0,183.11,19.82,55.1125,4577.78
8.0,1,2,118,125,50.0,150.39,7519.5,0,7519.5,129.83,19.82,110.225,6491.57
8.0,1,2,118,130,50.0,210.88,10544.0,0,10544.0,235.66,19.82,110.225,11783.23
8.0,1,2,6,53,925.0,80.85,3774.0,1,74782.92,65.24,19.82,2039.1625,60350.61
8.0,1,2,6,5,800.0,151.19,6104.0,1,120952.56,114.62,19.82,1763.6,91698.48
8.0,1,2,86,220,1500.0,65.39,4950.0,1,98085.75,53.34,19.82,3306.75,80003.85
8.0,1,2,118,125,25.0,294.61,7365.25,0,7365.25,185.02,19.82,55.1125,4625.58
8.0,1,2,118,125,24.0,294.61,7070.64,0,7070.64,185.02,19.82,52.908,4440.55
8.0,1,2,31,237,300.0,233.42,3534.0,1,70027.26,190.89,19.82,661.35,57266.97
8.0,1,2,31,118,300.0,330.92,5010.0,1,99274.65,296.5,19.82,661.35,88948.65
8.0,1,2,118,126,100.0,193.66,19366.0,0,19366.0,120.0,19.82,220.45,11999.89
8.0,1,2,118,125,25.0,384.56,9614.0,0,9614.0,305.81,19.82,55.1125,7645.27
8.0,1,2,118,140,75.0,279.66,20974.5,0,20974.5,248.83,19.82,165.3375,18662.55
8.0,1,2,118,168,100.0,121.23,12123.0,0,12123.0,59.46,19.82,220.45,5945.91
8.0,1,2,118,125,25.0,281.66,7041.5,0,7041.5,294.08,19.82,55.1125,7352.09
8.0,1,2,118,133,175.0,179.06,31335.5,0,31335.5,130.02,19.82,385.7875,22753.47
8.0,1,2,103,107,400.0,119.49,2412.0,1,47794.52,89.48,19.82,881.8,35791.96
8.0,1,2,103,134,25.0,168.63,212.75,1,4215.71,116.21,19.82,55.1125,2905.3
8.0,1,2,103,134,25.0,168.63,212.75,1,4215.71,116.21,19.82,55.1125,2905.3
8.0,1,2,103,121,100.0,99.08,500.0,1,9907.65,74.37,19.82,220.45,7437.23
8.0,1,2,6,171,25.0,162.49,205.0,1,4062.14,98.2,19.82,55.1125,2455.0
8.0,1,2,6,219,100.0,108.59,548.0,1,10858.78,64.3,19.82,220.45,6429.73
8.0,1,2,103,121,100.0,99.08,500.0,1,9907.65,74.37,19.82,220.45,7437.23
8.0,1,2,151,173,25.0,76.69,96.75,1,1917.13,59.7,19.82,55.1125,1492.46
8.0,1,2,124,93,25.0,575.24,725.75,1,14380.96,321.25,19.82,55.1125,8031.34
8.0,1,2,124,94,25.0,410.18,517.5,1,10254.42,274.87,19.82,55.1125,6871.63
8.0,1,2,63,117,50.0,75.0,3750.0,0,3750.0,55.9,19.82,110.225,2794.95
8.0,1,2,118,219,1500.0,54.63,81945.0,0,81945.0,40.71,19.82,3306.75,61068.9
8.0,1,2,118,54,100.0,85.85,8585.0,0,8585.0,56.49,19.82,220.45,5648.69
8.0,1,2,118,149,400.0,111.37,44548.0,0,44548.0,69.78,19.82,881.8,27913.04
8.0,1,2,16,117,600.0,106.07,3222.0,1,63641.58,74.97,19.75,1322.7,44980.98
8.0,1,2,16,117,600.0,106.07,3222.0,1,63641.58,74.97,19.75,1322.7,44980.98
8.0,1,2,16,219,13872.0,68.94,48413.28,1,956269.06,51.79,19.75,30580.824,718414.25
8.0,1,2,130,117,300.0,74.28,22284.0,0,22284.0,55.9,19.75,661.35,16769.7
8.0,1,0,1,112,200.0,153.28,1552.0,1,30655.42,76.53,19.75,440.9,15306.3
8.0,1,2,106,110,50.0,193.37,489.5,1,9668.7,81.78,19.75,110.225,4088.9
8.0,1,2,66,107,1000.0,257.17,13020.0,1,257173.59,126.42,19.75,2204.5,126415.1
8.0,1,2,66,125,100.0,334.01,1691.0,1,33400.97,276.62,19.75,220.45,27662.22
8.0,1,2,66,133,50.0,311.1,787.5,1,15554.86,269.69,19.75,110.225,13484.34
8.0,1,2,5,130,200.0,136.49,1382.0,1,27297.54,117.67,19.75,440.9,23533.2
8.0,1,2,5,130,200.0,136.49,1382.0,1,27297.54,117.67,19.75,440.9,23533.2
8.0,1,2,6,125,175.0,263.1,2331.0,1,46042.38,269.13,19.75,385.7875,47097.79
8.0,1,2,6,125,23.0,263.1,306.36,1,6051.28,269.13,19.75,50.7035,6189.99
8.0,1,2,8,219,400.0,50.37,1020.0,1,20147.24,46.63,19.75,881.8,18650.12
8.0,0,2,16,117,600.0,106.07,3222.0,1,63641.58,74.97,19.75,1322.7,44980.98
8.0,1,2,75,195,7986.0,284.18,115317.84,1,2269432.0,148.64,19.68,17605.137,1187029.5
8.0,1,2,134,219,200.0,50.4,10080.0,0,10080.0,40.71,19.68,440.9,8142.52
8.0,1,2,6,155,250.0,194.04,2465.0,1,48510.7,124.79,19.68,551.125,31198.18
8.0,1,2,118,140,25.0,210.24,5256.0,0,5256.0,95.17,19.68,55.1125,2379.22
8.0,1,0,24,110,225.0,177.12,2025.0,1,39851.6,119.34,19.68,496.0125,26852.63
8.0,1,2,115,107,200.0,92.89,944.0,1,18577.74,61.75,19.68,440.9,12350.32
8.0,1,2,5,133,50.0,186.37,473.5,1,9318.39,108.44,19.68,110.225,5422.22
8.0,1,2,60,167,50.0,163.93,416.5,1,8196.64,145.89,19.68,110.225,7294.68
8.0,1,2,118,133,100.0,149.8,14980.0,0,14980.0,92.8,19.68,220.45,9279.65
8.0,1,2,118,125,25.0,294.61,7365.25,0,7365.25,185.02,19.68,55.1125,4625.58
8.0,1,2,5,134,250.0,177.71,2257.5,1,44427.15,135.43,19.68,551.125,33858.35
8.0,1,2,5,134,100.0,177.71,903.0,1,17770.86,135.43,19.68,220.45,13543.34
8.0,1,2,5,134,150.0,177.71,1354.5,1,26656.29,135.43,19.68,330.675,20315.01
8.0,1,2,5,133,50.0,186.37,473.5,1,9318.39,108.44,19.68,110.225,5422.22
8.0,1,2,118,133,50.0,149.8,7490.0,0,7490.0,92.8,19.68,110.225,4639.83
8.0,1,2,5,221,136.0,228.09,1576.24,1,31020.09,99.62,19.68,299.812,13548.59
8.0,1,2,119,18,1000.0,60.02,3050.0,1,60023.4,45.81,19.68,2204.5,45811.7
8.0,1,2,6,102,25.0,312.99,396.25,1,7824.63,239.96,19.75,55.1125,5999.07
8.0,1,2,6,67,25.0,274.87,348.0,1,6871.85,119.93,19.75,55.1125,2998.27
8.0,1,2,6,112,25.0,245.25,310.5,1,6131.35,80.8,19.75,55.1125,2019.93
8.0,1,0,139,140,10000.0,80.96,41000.0,1,809615.0,56.51,19.75,22045.0,565110.0
8.0,1,2,6,118,75.0,219.39,833.25,1,16453.94,142.8,19.75,165.3375,10710.27
8.0,1,2,6,159,50.0,279.02,706.5,1,13951.05,244.93,19.75,110.225,12246.55
8.0,1,2,6,140,100.0,80.96,410.0,1,8096.15,111.75,19.75,220.45,11175.22
8.0,1,2,6,112,25.0,205.76,260.5,1,5144.02,80.8,19.75,55.1125,2019.93
8.0,1,2,6,160,200.0,124.6,1262.0,1,24920.34,69.26,19.75,440.9,13851.6
8.0,1,2,6,160,50.0,124.6,315.5,1,6230.09,69.26,19.75,110.225,3462.9
8.0,1,2,6,141,100.0,187.4,949.0,1,18739.62,216.99,19.75,220.45,21698.77
8.0,1,2,6,112,175.0,205.76,1823.5,1,36008.11,80.8,19.75,385.7875,14139.51
8.0,1,2,6,143,50.0,141.78,359.0,1,7089.07,101.99,19.75,110.225,5099.71
8.0,1,2,6,140,200.0,80.96,820.0,1,16192.3,111.75,19.75,440.9,22350.44
8.0,1,2,6,116,25.0,468.0,592.5,1,11699.92,318.42,19.75,55.1125,7960.58
8.0,1,2,6,213,25.0,213.26,270.0,1,5331.61,117.96,19.75,55.1125,2949.02
8.0,1,2,97,140,100.0,211.49,1071.0,1,21148.72,119.67,19.75,220.45,11967.26
8.0,1,2,6,235,25.0,437.98,554.5,1,10949.55,227.37,19.75,55.1125,5684.17
8.0,1,2,6,72,100.0,217.21,1100.0,1,21721.37,139.96,19.75,220.45,13996.18
8.0,1,2,6,116,50.0,379.14,960.0,1,18956.83,318.42,19.75,110.225,15921.15
8.0,1,2,6,158,25.0,261.25,330.75,1,6531.22,199.35,19.75,55.1125,4983.68
8.0,1,2,86,130,300.0,177.52,2697.0,1,53256.84,104.95,19.75,661.35,31483.68
8.0,1,2,6,79,25.0,202.21,256.0,1,5055.16,140.38,19.75,55.1125,3509.56
8.0,1,2,6,78,25.0,221.36,280.25,1,5534.01,55.8,19.75,55.1125,1394.98
8.0,1,2,6,235,50.0,437.98,1109.0,1,21899.09,227.37,19.75,110.225,11368.33
8.0,1,2,6,126,50.0,226.89,574.5,1,11344.48,255.65,19.75,110.225,12782.42
8.0,1,2,6,126,175.0,226.89,2010.75,1,39705.68,255.65,19.75,385.7875,44738.47
8.0,1,2,6,158,50.0,261.25,661.5,1,13062.44,199.35,19.75,110.225,9967.36
8.0,1,2,6,24,25.0,186.8,236.5,1,4670.1,76.99,19.75,55.1125,1924.82
8.0,1,2,6,41,25.0,336.29,425.75,1,8407.16,120.06,19.75,55.1125,3001.5
8.0,1,2,6,70,50.0,540.47,1368.5,1,27023.36,231.6,19.75,110.225,11580.12
8.0,1,2,67,225,800.0,94.78,3840.0,1,75827.36,64.34,19.75,1763.6,51468.48
8.0,1,2,77,20,750.0,81.54,3082.5,1,61157.4,72.76,19.84,1653.375,54569.85
8.0,1,2,6,125,75.0,267.84,1012.5,1,20088.2,242.37,19.84,165.3375,18177.44
8.0,1,2,6,125,25.0,267.84,337.5,1,6696.07,242.37,19.84,55.1125,6059.15
8.0,1,2,6,163,408.0,344.23,7078.8,1,140444.81,189.3,19.84,899.436,77233.83
8.0,1,2,85,123,50.0,130.15,328.0,1,6507.59,93.01,19.84,110.225,4650.67
8.0,1,2,65,102,500.0,142.85,3600.0,1,71424.7,81.29,19.84,1102.25,40644.1
8.0,1,2,65,130,75.0,291.45,1101.75,1,21858.94,186.05,19.84,165.3375,13953.65
8.0,1,2,106,118,25.0,303.56,382.5,1,7588.88,176.96,19.84,55.1125,4424.01
8.0,1,2,133,219,6000.0,70.83,21420.0,1,424977.0,52.04,19.84,13227.0,312234.0
8.0,1,2,66,217,364.0,87.3,1601.6,1,31776.07,78.4,19.84,802.438,28537.42
8.0,1,2,69,131,2000.0,54.15,5440.0,1,108302.8,34.14,19.91,4409.0,68289.4
8.0,1,2,69,152,500.0,71.87,1805.0,1,35935.0,45.24,19.91,1102.25,22620.0
8.0,1,2,6,127,100.0,45.19,227.0,1,4519.25,33.99,19.91,220.45,3399.44
8.0,1,2,86,220,850.0,65.7,2805.0,1,55843.64,53.34,19.91,1873.825,45335.52
8.0,1,2,86,220,650.0,65.7,2145.0,1,42703.96,53.34,19.91,1432.925,34668.34
8.0,1,2,6,219,1469.0,87.2,6434.22,1,128096.36,67.31,19.91,3238.4104,98877.36
