Month,Fecha,Operacion,Clase,No_Factura,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Moneda_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,Conversion_Ganancia_en_Dolares,lbs,Costo_Tot_Manufactura,Mes
1.0,01/09/2019,Venta,NAC,28012,Cliente 84,Producto 107,50.0,238.95,617.5, USD ,11947.33,MXP,162.15,19.35,617.5,110.225,8107.45,Enero
1.0,01/09/2019,Venta,NAC,28018,Cliente 118,Producto 126,50.0,319.2,15960.0, MXP ,15960.0,MXP,274.34,19.35,824.9,110.225,13717.08,Enero
1.0,01/09/2019,Venta,NAC,28020,Cliente 5,Producto 130,200.0,133.69,1382.0, USD ,26738.8,MXP,112.95,19.35,1382.0,440.9,22590.2,Enero
1.0,01/09/2019,Venta,NAC,28015,Cliente 5,Producto 140,475.0,207.22,5087.25, USD ,98427.6,MXP,157.19,19.35,5087.25,1047.1375,74663.02,Enero
1.0,01/09/2019,Venta,NAC,28015,Cliente 5,Producto 140,25.0,207.22,267.75, USD ,5180.4,MXP,157.19,19.35,267.75,55.1125,3929.63,Enero
1.0,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,25.0,105.45,136.25, USD ,2636.15,MXP,98.22,19.35,136.25,55.1125,2455.61,Enero
1.0,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,25.0,105.45,136.25, USD ,2636.15,MXP,98.22,19.35,136.25,55.1125,2455.61,Enero
1.0,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,300.0,105.45,1635.0, USD ,31633.83,MXP,98.22,19.35,1635.0,661.35,29467.35,Enero
1.0,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,3850.0,105.45,20982.5, USD ,405967.5,MXP,98.22,19.35,20982.51,8487.325,378164.34,Enero
1.0,01/09/2019,Venta,NAC,28021,Cliente 5,Producto 107,1000.0,193.29,9990.0, USD ,193285.5,MXP,113.07,19.35,9990.0,2204.5,113065.7,Enero
1.0,01/09/2019,Venta,NAC,28013,Cliente 130,Producto 117,300.0,74.28,22284.0, MXP ,22284.0,MXP,55.9,19.35,1151.75,661.35,16769.7,Enero
1.0,01/09/2019,Venta,NAC,28017,Cliente 118,Producto 133,75.0,179.06,13429.5, MXP ,13429.5,MXP,124.89,19.35,694.11,165.3375,9366.8,Enero
1.0,01/09/2019,Venta,NAC,28016,Cliente 118,Producto 173,25.0,70.57,1764.25, MXP ,1764.25,MXP,59.7,19.35,91.19,55.1125,1492.46,Enero
1.0,01/09/2019,Venta,NAC,28016,Cliente 118,Producto 112,100.0,451.67,45167.0, MXP ,45167.0,MXP,395.81,19.35,2334.47,220.45,39580.57,Enero
1.0,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 102,0.0,227.92,270.94, USD ,5242.12,MXP,0.0,19.35,270.94,0.0,0.0,Enero
1.0,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 102,0.0,227.92,2650.5, USD ,51281.62,MXP,0.0,19.35,2650.5,0.0,0.0,Enero
1.0,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 107,0.0,213.79,1657.5, USD ,32069.15,MXP,0.0,19.35,1657.5,0.0,0.0,Enero
1.0,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 133,0.0,212.83,275.0, USD ,5320.67,MXP,110.89,19.35,275.0,0.0,0.0,Enero
1.0,01/10/2019,Venta,NAC,28026,Cliente 6,Producto 86,875.0,132.99,6046.25, USD ,116363.71,MXP,176.02,19.25,6046.25,1928.9375,154019.69,Enero
1.0,01/10/2019,Venta,NAC,28036,Cliente 100,Producto 222,567.0,79.29,2336.04, USD ,44958.51,MXP,61.57,19.25,2336.04,1249.9515,34908.49,Enero
1.0,01/10/2019,Venta,NAC,28036,Cliente 100,Producto 222,2835.0,79.29,11680.2, USD ,224792.55,MXP,61.57,19.25,11680.2,6249.7573,174542.45,Enero
1.0,01/10/2019,Venta,NAC,28028,Cliente 60,Producto 219,400.0,83.33,1732.0, USD ,33333.36,MXP,65.3,19.25,1732.0,881.8,26121.28,Enero
1.0,01/10/2019,Venta,NAC,28037,Cliente 60,Producto 219,600.0,83.33,2598.0, USD ,50000.04,MXP,65.3,19.25,2598.0,1322.7,39181.92,Enero
1.0,01/10/2019,Venta,NAC,28029,Cliente 37,Producto 126,500.0,150.5,3910.0, USD ,75250.3,MXP,126.33,19.25,3910.0,1102.25,63164.65,Enero
1.0,01/10/2019,Venta,NAC,28030,Cliente 31,Producto 118,350.0,321.4,5845.0, USD ,112490.53,MXP,300.05,19.25,5845.0,771.575,105015.75,Enero
1.0,01/10/2019,Venta,NAC,28030,Cliente 31,Producto 118,150.0,321.4,2505.0, USD ,48210.23,MXP,300.05,19.25,2505.0,330.675,45006.75,Enero
1.0,01/10/2019,Venta,NAC,28034,Cliente 6,Producto 120,100.0,546.96,2842.0, USD ,54696.0,MXP,488.29,19.25,2842.0,220.45,48828.97,Enero
1.0,01/10/2019,Venta,NAC,28035,Cliente 6,Producto 107,100.0,126.44,657.0, USD ,12644.36,MXP,64.25,19.25,657.0,220.45,6425.27,Enero
1.0,01/10/2019,Venta,NAC,28032,Cliente 12,Producto 107,50.0,156.08,405.5, USD ,7804.09,MXP,85.24,19.25,405.5,110.225,4261.8,Enero
1.0,01/10/2019,Venta,NAC,28032,Cliente 12,Producto 107,150.0,156.08,1216.5, USD ,23412.27,MXP,85.24,19.25,1216.5,330.675,12785.4,Enero
1.0,01/10/2019,Venta,NAC,28033,Cliente 12,Producto 107,150.0,207.66,1618.5, USD ,31149.0,MXP,111.09,19.25,1618.5,330.675,16662.96,Enero
1.0,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,76.0,192.84,761.52, USD ,14655.91,MXP,197.11,19.25,761.52,167.542,14980.47,Enero
1.0,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,273.0,192.84,2735.46, USD ,52645.57,MXP,197.11,19.25,2735.46,601.8285,53811.44,Enero
1.0,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,91.0,192.84,911.82, USD ,17548.52,MXP,197.11,19.25,911.82,200.6095,17937.15,Enero
1.0,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,91.0,192.84,911.82, USD ,17548.52,MXP,197.11,19.25,911.82,200.6095,17937.15,Enero
1.0,01/10/2019,Venta,NAC,28027,Cliente 6,Producto 112,3000.0,70.05,10920.0, USD ,210162.0,MXP,44.17,19.25,10920.0,6613.5,132512.09,Enero
1.0,01/10/2019,Venta,NAC,28031,Cliente 10,Producto 219,10344.0,79.87,42927.6, USD ,826167.0,MXP,60.04,19.25,42927.58,22803.348,621022.75,Enero
1.0,01/11/2019,Venta,NAC,28038,Cliente 69,Producto 130,700.0,6.0,4200.0, MXP ,4200.0,MXP,88.29,19.17,219.08,1543.15,61799.92,Enero
1.0,01/11/2019,Venta,NAC,28038,Cliente 69,Producto 130,16.0,6.0,96.0, MXP ,96.0,MXP,88.29,19.17,5.01,35.272,1412.57,Enero
1.0,01/11/2019,Venta,NAC,28038,Cliente 69,Producto 130,11.0,6.0,66.0, MXP ,66.0,MXP,88.29,19.17,3.44,24.2495,971.14,Enero
1.0,14/01/2019,Venta,NAC,28040,Cliente 77,Producto 173,2000.0,69.8,7300.0, USD ,139602.2,MXP,45.82,19.12,7300.0,4409.0,91639.0,Enero
1.0,14/01/19,Venta,NAC,28039,Cliente 37,Producto 102,900.0,238.85,11241.0, USD ,214968.42,MXP,156.11,19.12,11241.0,1984.05,140502.23,Enero
1.0,14/01/19,Venta,NAC,28041,Cliente 127,Producto 18,544.0,35.95,1022.72, USD ,19558.11,MXP,33.83,19.12,1022.72,1199.248,18404.01,Enero
1.0,14/01/19,Venta,NAC,28041,Cliente 127,Producto 18,3808.0,35.95,7159.04, USD ,136906.73,MXP,33.83,19.12,7159.05,8394.736,128828.07,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 102,1300.0,120.48,8190.0, USD ,156622.31,MXP,127.1,19.12,8190.0,2865.85,165232.34,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,200.0,135.78,1420.0, USD ,27155.52,MXP,130.49,19.12,1420.0,440.9,26097.52,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,150.0,135.78,1065.0, USD ,20366.64,MXP,130.49,19.12,1065.0,330.675,19573.14,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,350.0,120.48,2205.0, USD ,42167.55,MXP,94.04,19.12,2205.0,771.575,32914.56,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,1000.0,120.48,6300.0, USD ,120478.7,MXP,94.04,19.12,6300.0,2204.5,94041.6,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,1000.0,120.48,6300.0, USD ,120478.7,MXP,94.04,19.12,6300.0,2204.5,94041.6,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,150.0,120.48,945.0, USD ,18071.81,MXP,94.04,19.12,945.0,330.675,14106.24,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,725.0,76.3,2892.75, USD ,55319.82,MXP,49.47,19.12,2892.75,1598.2625,35866.91,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,25.0,76.3,99.75, USD ,1907.58,MXP,49.47,19.12,99.75,55.1125,1236.79,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 114,50.0,184.93,483.5, USD ,9246.26,MXP,151.91,19.12,483.5,110.225,7595.62,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 134,75.0,170.2,667.5, USD ,12765.0,MXP,130.81,19.12,667.5,165.3375,9811.1,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 118,150.0,308.08,2416.5, USD ,46212.18,MXP,244.61,19.12,2416.5,330.675,36692.04,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 134,25.0,114.74,150.0, USD ,2868.54,MXP,102.36,19.12,150.0,55.1125,2558.97,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 114,25.0,321.28,420.0, USD ,8031.91,MXP,103.02,19.12,420.0,55.1125,2575.49,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 190,0.0,4812.65,251.66, USD ,0.0,MXP,0.0,19.12,0.0,0.0,0.0,Enero
1.0,14/01/19,Venta,EXT,28042,Cliente 30,Producto 55,0.0,52876.75,2765.0, USD ,52876.75,MXP,0.0,19.12,2765.0,0.0,0.0,Enero
1.0,14/01/19,Venta,NAC,28051,Cliente 6,Producto 31,25.0,219.35,286.75, USD ,5483.69,MXP,101.77,19.12,286.75,55.1125,2544.33,Enero
1.0,14/01/19,Venta,NAC,28051,Cliente 6,Producto 30,25.0,215.71,282.0, USD ,5392.86,MXP,81.77,19.12,282.0,55.1125,2044.29,Enero
1.0,14/01/19,Venta,NAC,28044,Cliente 65,Producto 107,50.0,213.23,557.5, USD ,10661.41,MXP,118.19,19.12,557.5,110.225,5909.28,Enero
1.0,14/01/19,Venta,NAC,28045,Cliente 65,Producto 133,50.0,231.01,604.0, USD ,11550.66,MXP,164.51,19.12,604.0,110.225,8225.28,Enero
1.0,14/01/19,Venta,NAC,28052,Cliente 6,Producto 136,150.0,182.44,1431.0, USD ,27365.87,MXP,75.24,19.12,1431.0,330.675,11285.81,Enero
1.0,14/01/19,Venta,NAC,28052,Cliente 6,Producto 136,50.0,182.44,477.0, USD ,9121.96,MXP,75.24,19.12,477.0,110.225,3761.94,Enero
1.0,14/01/19,Venta,NAC,28052,Cliente 6,Producto 135,50.0,172.3,450.5, USD ,8615.18,MXP,90.32,19.12,450.5,110.225,4516.07,Enero
1.0,14/01/19,Venta,NAC,28052,Cliente 6,Producto 135,75.0,172.3,675.75, USD ,12922.77,MXP,90.32,19.12,675.75,165.3375,6774.1,Enero
1.0,14/01/19,Venta,NAC,28052,Cliente 6,Producto 144,50.0,231.4,605.0, USD ,11569.78,MXP,188.37,19.12,605.0,110.225,9418.31,Enero
1.0,14/01/19,Venta,NAC,28048,Cliente 6,Producto 23,150.0,144.38,1132.5, USD ,21657.48,MXP,58.79,19.12,1132.5,330.675,8817.87,Enero
1.0,14/01/19,Venta,NAC,28048,Cliente 6,Producto 159,150.0,234.84,1842.0, USD ,35225.67,MXP,240.08,19.12,1842.0,330.675,36011.51,Enero
1.0,14/01/19,Venta,NAC,28048,Cliente 6,Producto 143,100.0,141.13,738.0, USD ,14113.22,MXP,94.23,19.12,738.0,220.45,9423.09,Enero
1.0,14/01/19,Venta,NAC,28048,Cliente 6,Producto 143,75.0,141.13,553.5, USD ,10584.92,MXP,94.23,19.12,553.5,165.3375,7067.32,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 140,125.0,97.53,637.5, USD ,12191.3,MXP,114.27,19.12,637.5,275.5625,14284.13,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 137,150.0,183.97,1443.0, USD ,27595.35,MXP,127.82,19.12,1443.0,330.675,19173.53,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 134,325.0,93.71,1592.5, USD ,30454.32,MXP,71.63,19.12,1592.5,716.4625,23279.82,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 112,75.0,199.27,781.5, USD ,14945.09,MXP,76.0,19.12,781.5,165.3375,5700.07,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 42,25.0,165.8,216.75, USD ,4145.04,MXP,95.86,19.12,216.75,55.1125,2396.48,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 42,25.0,165.8,216.75, USD ,4145.04,MXP,95.86,19.12,216.75,55.1125,2396.48,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 126,200.0,202.33,2116.0, USD ,40465.54,MXP,258.35,19.12,2116.0,440.9,51670.5,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 126,100.0,202.33,1058.0, USD ,20232.77,MXP,258.35,19.12,1058.0,220.45,25835.25,Enero
1.0,14/01/19,Venta,NAC,28049,Cliente 6,Producto 127,25.0,102.69,134.25, USD ,2567.34,MXP,32.22,19.12,134.25,55.1125,805.48,Enero
1.0,14/01/19,Venta,NAC,28043,Cliente 65,Producto 118,25.0,365.83,478.25, USD ,9145.86,MXP,227.73,19.12,478.25,55.1125,5693.36,Enero
1.0,14/01/19,Venta,NAC,28050,Cliente 6,Producto 67,25.0,270.03,353.0, USD ,6750.63,MXP,112.94,19.12,353.0,55.1125,2823.44,Enero
1.0,14/01/19,Venta,NAC,28053,Cliente 6,Producto 67,50.0,222.22,581.0, USD ,11110.81,MXP,112.94,19.12,581.0,110.225,5646.88,Enero
1.0,14/01/19,Venta,NAC,28046,Cliente 65,Producto 54,100.0,95.62,500.0, USD ,9561.8,MXP,56.49,19.12,500.0,220.45,5648.69,Enero
1.0,14/01/19,Venta,NAC,28047,Cliente 65,Producto 118,25.0,388.78,508.25, USD ,9719.57,MXP,220.72,19.12,508.25,55.1125,5518.1,Enero
1.0,15/01/19,Venta,NAC,28062,Cliente 5,Producto 134,125.0,171.63,1128.75, USD ,21453.48,MXP,130.43,19.01,1128.75,275.5625,16303.35,Enero
1.0,15/01/19,Venta,NAC,28062,Cliente 5,Producto 134,150.0,171.63,1354.5, USD ,25744.17,MXP,130.43,19.01,1354.5,330.675,19564.02,Enero
1.0,15/01/19,Venta,NAC,28060,Cliente 118,Producto 125,100.0,413.7,41370.0, MXP ,41370.0,MXP,217.62,19.01,2176.64,220.45,21762.45,Enero
1.0,15/01/19,Venta,NAC,28055,Cliente 6,Producto 87,125.0,352.19,2316.25, USD ,44023.58,MXP,553.69,19.01,2316.25,275.5625,69211.55,Enero
1.0,15/01/19,Venta,NAC,28055,Cliente 6,Producto 87,125.0,352.19,2316.25, USD ,44023.58,MXP,553.69,19.01,2316.25,275.5625,69211.55,Enero
1.0,15/01/19,Venta,NAC,28055,Cliente 6,Producto 154,750.0,302.77,11947.5, USD ,227079.0,MXP,107.83,19.01,11947.5,1653.375,80873.4,Enero
1.0,15/01/19,Venta,NAC,28063,Cliente 5,Producto 133,50.0,179.99,473.5, USD ,8999.53,MXP,104.03,19.01,473.5,110.225,5201.53,Enero
1.0,15/01/19,Venta,NAC,28064,Cliente 5,Producto 133,50.0,179.99,473.5, USD ,8999.53,MXP,104.03,19.01,473.5,110.225,5201.53,Enero
1.0,15/01/19,Venta,NAC,28056,Cliente 91,Producto 123,25.0,136.65,3416.25, MXP ,3416.25,MXP,101.47,19.01,179.74,55.1125,2536.72,Enero
1.0,15/01/19,Venta,NAC,28056,Cliente 91,Producto 26,150.0,162.74,24411.0, MXP ,24411.0,MXP,134.43,19.01,1284.36,330.675,20164.7,Enero
1.0,15/01/19,Venta,NAC,28065,Cliente 5,Producto 134,225.0,171.63,2031.75, USD ,38616.26,MXP,130.43,19.01,2031.75,496.0125,29346.03,Enero
1.0,15/01/19,Venta,NAC,28057,Cliente 91,Producto 153,40.0,73.32,2932.8, MXP ,2932.8,MXP,91.62,19.01,154.31,88.18,3664.87,Enero
1.0,15/01/19,Venta,NAC,28054,Cliente 154,Producto 140,50.0,380.0,19000.0, MXP ,19000.0,MXP,207.18,19.01,999.66,110.225,10359.02,Enero
1.0,15/01/19,Venta,NAC,28059,Cliente 118,Producto 125,175.0,413.7,72397.5, MXP ,72397.5,MXP,217.62,19.01,3809.11,385.7875,38084.29,Enero
1.0,15/01/19,Venta,NAC,28058,Cliente 153,Producto 219,600.0,68.92,41352.0, MXP ,41352.0,MXP,52.04,19.01,2175.69,1322.7,31223.4,Enero
1.0,15/01/19,Venta,NAC,28061,Cliente 118,Producto 112,1500.0,54.63,81945.0, MXP ,81945.0,MXP,33.43,19.01,4311.44,3306.75,50145.75,Enero
1.0,15/01/19,Venta,NAC,28061,Cliente 118,Producto 149,200.0,111.37,22274.0, MXP ,22274.0,MXP,69.78,19.01,1171.92,440.9,13956.52,Enero
1.0,15/01/19,Venta,NAC,28061,Cliente 118,Producto 54,75.0,85.85,6438.75, MXP ,6438.75,MXP,56.49,19.01,338.77,165.3375,4236.52,Enero
1.0,16/01/19,Venta,NAC,28068,Cliente 4,Producto 133,1000.0,114.61,6030.0, USD ,114608.6,MXP,68.38,19.01,6030.0,2204.5,68375.4,Enero
1.0,16/01/19,Venta,NAC,28071,Cliente 86,Producto 63,125.0,146.35,962.5, USD ,18293.66,MXP,71.22,19.01,962.5,275.5625,8901.93,Enero
1.0,16/01/19,Venta,NAC,28074,Cliente 129,Producto 127,1200.0,35.7,42840.0, MXP ,42840.0,MXP,33.99,19.01,2253.98,2645.4,40793.28,Enero
1.0,16/01/19,Venta,NAC,28074,Cliente 129,Producto 220,500.0,61.13,30565.0, MXP ,30565.0,MXP,53.34,19.01,1608.14,1102.25,26667.95,Enero
1.0,16/01/19,Venta,NAC,28067,Cliente 35,Producto 237,50.0,311.89,820.5, USD ,15594.75,MXP,196.97,19.01,820.5,110.225,9848.58,Enero
1.0,16/01/19,Venta,NAC,28067,Cliente 35,Producto 133,100.0,170.87,899.0, USD ,17086.75,MXP,95.16,19.01,899.0,220.45,9515.52,Enero
1.0,16/01/19,Venta,NAC,28070,Cliente 45,Producto 126,550.0,188.54,5456.0, USD ,103698.93,MXP,126.56,19.01,5456.0,1212.475,69607.89,Enero
1.0,16/01/19,Venta,NAC,28069,Cliente 130,Producto 117,300.0,77.45,23235.0, MXP ,23235.0,MXP,55.9,19.01,1222.48,661.35,16769.7,Enero
1.0,16/01/19,Venta,NAC,28066,Cliente 6,Producto 66,25.0,422.7,556.0, USD ,10567.56,MXP,212.14,19.01,556.0,55.1125,5303.57,Enero
1.0,16/01/19,Venta,NAC,28072,Cliente 6,Producto 107,600.0,121.07,3822.0, USD ,72642.48,MXP,50.55,19.01,3822.0,1322.7,30328.2,Enero
1.0,16/01/19,Venta,NAC,28073,Cliente 6,Producto 107,700.0,121.07,4459.0, USD ,84749.56,MXP,50.55,19.01,4459.0,1543.15,35382.9,Enero
1.0,17/01/19,Venta,NAC,28080,Cliente 145,Producto 195,3993.0,274.23,57658.92, USD ,1094989.25,MXP,148.64,18.99,57658.93,8802.568,593514.75,Enero
1.0,17/01/19,Venta,NAC,28077,Cliente 6,Producto 13,83.0,190.29,831.66, USD ,15793.89,MXP,197.11,18.99,831.66,182.9735,16360.25,Enero
1.0,17/01/19,Venta,NAC,28077,Cliente 6,Producto 13,273.0,190.29,2735.46, USD ,51948.57,MXP,197.11,18.99,2735.46,601.8285,53811.44,Enero
1.0,17/01/19,Cancelacion,NAC,1579,Cliente 129,Producto 220,50.0,61.13,3056.5, MXP ,3056.5,MXP,53.34,18.99,160.95,-110.225,-2666.8,Enero
1.0,17/01/19,Cancelacion,NAC,1580,Cliente 31,Producto 117,2000.0,79.38,8360.0, USD ,158763.0,MXP,55.9,18.99,8360.0,-4409.0,-111798.0,Enero
1.0,17/01/19,Cancelacion,NAC,1578,Cliente 6,Producto 102,50.0,195.04,513.5, USD ,9751.78,MXP,186.44,18.99,513.5,-110.225,-9322.02,Enero
1.0,17/01/19,Venta,NAC,28084,Cliente 154,Producto 102,75.0,140.0,10500.0, MXP ,10500.0,MXP,138.03,18.99,552.9,165.3375,10352.48,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 54,275.0,150.79,2183.5, USD ,41466.43,MXP,56.49,18.99,2183.5,606.2375,15533.9,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 54,2225.0,150.79,17666.5, USD ,335501.09,MXP,56.49,18.99,17666.51,4905.0127,125683.35,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 234,500.0,106.16,2795.0, USD ,53079.3,MXP,68.96,18.99,2795.0,1102.25,34481.45,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 182,150.0,138.63,1095.0, USD ,20794.92,MXP,56.49,18.99,1095.0,330.675,8473.47,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 227,125.0,308.6,2031.25, USD ,38575.06,MXP,268.99,18.99,2031.25,275.5625,33623.66,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 180,50.0,432.42,1138.5, USD ,21621.03,MXP,252.72,18.99,1138.5,110.225,12635.85,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 32,50.0,461.48,1215.0, USD ,23073.82,MXP,192.26,18.99,1215.0,110.225,9613.11,Enero
1.0,17/01/19,Venta,NAC,28081,Cliente 85,Producto 82,500.0,115.46,3040.0, USD ,57732.05,MXP,61.28,18.99,3040.0,1102.25,30640.4,Enero
1.0,17/01/19,Venta,NAC,28082,Cliente 85,Producto 183,50.0,270.62,712.5, USD ,13530.95,MXP,101.03,18.99,712.5,110.225,5051.73,Enero
1.0,17/01/19,Venta,NAC,28076,Cliente 6,Producto 112,1500.0,69.13,5460.0, USD ,103689.75,MXP,44.17,18.99,5460.0,3306.75,66256.05,Enero
1.0,17/01/19,Venta,NAC,28076,Cliente 6,Producto 88,25.0,268.53,353.5, USD ,6713.25,MXP,116.46,18.99,353.5,55.1125,2911.48,Enero
1.0,17/01/19,Venta,NAC,28076,Cliente 6,Producto 88,25.0,268.53,353.5, USD ,6713.25,MXP,116.46,18.99,353.5,55.1125,2911.48,Enero
1.0,17/01/19,Venta,NAC,28076,Cliente 6,Producto 89,75.0,303.28,1197.75, USD ,22746.23,MXP,241.05,18.99,1197.75,165.3375,18078.95,Enero
1.0,17/01/19,Venta,NAC,28079,Cliente 106,Producto 133,25.0,271.76,357.75, USD ,6793.96,MXP,130.43,18.99,357.75,55.1125,3260.69,Enero
1.0,17/01/19,Venta,NAC,28083,Cliente 154,Producto 133,25.0,434.25,10856.25, MXP ,10856.25,MXP,164.33,18.99,571.66,55.1125,4108.31,Enero
1.0,17/01/19,Venta,NAC,28078,Cliente 66,Producto 143,100.0,150.6,793.0, USD ,15059.7,MXP,124.15,18.99,793.0,220.45,12415.16,Enero
1.0,17/01/19,Venta,NAC,28078,Cliente 66,Producto 125,50.0,321.13,845.5, USD ,16056.72,MXP,268.72,18.99,845.5,110.225,13435.85,Enero
1.0,17/01/19,Venta,NAC,28078,Cliente 66,Producto 102,200.0,200.92,2116.0, USD ,40184.54,MXP,111.29,18.99,2116.0,440.9,22258.84,Enero
1.0,17/01/19,Venta,NAC,28078,Cliente 66,Producto 107,300.0,158.76,2508.0, USD ,47628.93,MXP,88.74,18.99,2508.0,661.35,26621.88,Enero
1.0,17/01/19,Venta,NAC,28078,Cliente 66,Producto 107,50.0,154.4,406.5, USD ,7719.76,MXP,86.57,18.99,406.5,110.225,4328.46,Enero
1.0,17/01/19,Venta,NAC,28075,Cliente 6,Producto 107,300.0,140.72,2223.0, USD ,42216.54,MXP,76.02,18.99,2223.0,661.35,22805.04,Enero
1.0,18/01/19,Venta,NAC,28090,Cliente 103,Producto 127,200.0,72.44,760.0, USD ,14487.88,MXP,58.81,19.06,760.0,440.9,11762.12,Enero
1.0,18/01/19,Venta,NAC,28085,Cliente 6,Producto 172,113.0,234.86,1392.16, USD ,26538.75,MXP,195.75,19.06,1392.16,249.1085,22119.7,Enero
1.0,18/01/19,Venta,NAC,28087,Cliente 16,Producto 140,500.0,197.11,5170.0, USD ,98555.7,MXP,102.31,19.06,5170.0,1102.25,51156.7,Enero
1.0,18/01/19,Venta,NAC,28087,Cliente 16,Producto 140,500.0,197.11,5170.0, USD ,98555.7,MXP,102.31,19.06,5170.0,1102.25,51156.7,Enero
1.0,18/01/19,Venta,NAC,28089,Cliente 16,Producto 108,2500.0,181.48,23800.0, USD ,453699.5,MXP,101.14,19.06,23800.01,5511.25,252838.0,Enero
1.0,18/01/19,Venta,NAC,28091,Cliente 103,Producto 112,525.0,95.75,2646.0, USD ,50266.6,MXP,72.78,19.0,2646.0,1157.3625,38211.55,Enero
1.0,18/01/19,Venta,NAC,28091,Cliente 103,Producto 112,25.0,95.75,126.0, USD ,2393.65,MXP,72.78,19.0,126.0,55.1125,1819.6,Enero
1.0,18/01/19,Venta,NAC,28088,Cliente 16,Producto 219,10608.0,57.95,32248.32, USD ,614749.5,MXP,51.79,19.06,32248.31,23385.336,549375.56,Enero
1.0,18/01/19,Venta,NAC,28094,Cliente 152,Producto 102,200.0,169.47,1778.0, USD ,33894.02,MXP,125.27,19.06,1778.0,440.9,25053.38,Enero
1.0,18/01/19,Venta,NAC,28093,Cliente 103,Producto 127,800.0,44.23,1856.0, USD ,35380.96,MXP,33.99,19.06,1856.0,1763.6,27195.52,Enero
1.0,18/01/19,Venta,NAC,28095,Cliente 103,Producto 57,0.0,12999.82,681.94, USD ,12999.82,MXP,0.0,19.06,681.94,0.0,0.0,Enero
1.0,18/01/19,Venta,NAC,28092,Cliente 103,Producto 127,1000.0,44.23,2320.0, USD ,44226.2,MXP,33.99,19.06,2320.0,2204.5,33994.4,Enero
1.0,18/01/19,Venta,NAC,28086,Cliente 133,Producto 219,100.0,68.05,357.0, USD ,6805.49,MXP,52.04,19.06,357.0,220.45,5203.9,Enero
1.0,18/01/19,Venta,NAC,28086,Cliente 133,Producto 219,125.0,68.05,446.25, USD ,8506.86,MXP,52.04,19.06,446.25,275.5625,6504.88,Enero
1.0,18/01/19,Venta,NAC,28086,Cliente 133,Producto 219,25.0,68.05,89.25, USD ,1701.37,MXP,52.04,19.06,89.25,55.1125,1300.98,Enero
1.0,18/01/19,Venta,NAC,28086,Cliente 133,Producto 219,175.0,68.05,624.75, USD ,11909.61,MXP,52.04,19.06,624.75,385.7875,9106.83,Enero
