MONTH,Fecha de la,Ty,Clase,Invoice#, Cliente , Nombre del producto , KG , Precio uni / Venta , Foreign Amount , CurFrm , Revenue , SalesDiv , CurTo , Std RMCost , Std MfgCost , Exchange , SO Std. Cost , T.C. , Dollars , Lbs , COST PESOS , Mes ,,
2,18/02/19,Venta,NAC,28445,Cliente 6,Producto 71,50,245.7101, 634.50 , USD ," 12,285.51 ",MCO,MXP, 213.75 , 30.88 , 19.3625 ,244.6356, 19.36 , 634.50 ,110.2250," 12,231.78 ",Febrero,,
2,18/02/19,Venta,NAC,28434,Cliente 65,Producto 219,25,123.1455, 159.00 , USD ," 3,078.64 ",MWH,MXP, 44.83 , 1.79 , 19.3625 ,46.6253, 19.36 , 159.00 ,55.1125," 1,165.63 ",Febrero,,
2,18/02/19,Venta,NAC,28434,Cliente 65,Producto 219,50,123.1455, 318.00 , USD ," 6,157.28 ",MWH,MXP, 44.83 , 1.79 , 19.3625 ,46.6253, 19.36 , 318.00 ,110.2250," 2,331.27 ",Febrero,,
2,18/02/19,Cancelación,NAC,1606,Cliente 155,Producto 140,,258.1021,-666.50 , USD ,"-12,905.11 ",MCO,MXP, 168.80 , 27.29 , 19.3625 ,210.4442, 19.36 ,-666.50 ,0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1596,Cliente 34,Producto 105,,92.1655,-595.00 , USD ,"-11,520.69 ",MAD,MXP, 67.05 , 2.68 , 19.3625 ,69.7274, 19.36 ,-595.00 ,0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1597,Cliente 130,Producto 117,,74.28,"-22,284.00 ", MXP ,"-22,284.00 ",MAD,MXP, 53.75 , 2.15 ,,55.899, 19.36 ,"-1,150.88 ",0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1591,Cliente 6,Producto 127,-600,43.9529,"-1,362.00 ", USD ,"-26,371.74 ",MBK,MXP, 32.69 , 1.31 , 19.3625 ,33.9944, 19.36 ,"-1,362.00 ","-1,322.7000","-20,396.64 ",Febrero,,
2,18/02/19,Cancelación,NAC,1595,Cliente 89,Producto 36,,196.5294,"-1,522.50 ", USD ,"-29,479.41 ",MCO,MXP, 82.13 , 17.93 , 19.3625 ,0, 19.36 ,"-1,522.50 ",0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1590,Cliente 132,Producto 118,-150,318.9004,"-2,470.50 ", USD ,"-47,835.06 ",MCO,MXP, 152.25 , 25.17 , 19.3625 ,177.4191, 19.36 ,"-2,470.50 ",-330.6750,"-26,612.87 ",Febrero,,
2,18/02/19,Cancelación,NAC,1590,Cliente 132,Producto 102,-150,228.0903,"-1,767.00 ", USD ,"-34,213.55 ",MCO,MXP, 144.55 , 26.32 , 19.3625 ,170.8769, 19.36 ,"-1,767.00 ",-330.6750,"-25,631.54 ",Febrero,,
2,18/02/19,Cancelación,NAC,1590,Cliente 132,Producto 107,-75,213.9556,-828.75 , USD ,"-16,046.67 ",MCO,MXP, 126.28 , 40.71 , 19.3625 ,166.9861, 19.36 ,-828.75 ,-165.3375,"-12,523.96 ",Febrero,,
2,18/02/19,Cancelación,NAC,1590,Cliente 132,Producto 127,-75,151.802,-588.00 , USD ,"-11,385.15 ",MBK,MXP, 102.89 , 4.12 , 19.3625 ,107.0079, 19.36 ,-588.00 ,-165.3375,"-8,025.59 ",Febrero,,
2,18/02/19,Venta,NAC,28428,Cliente 6,Producto 114,125,211.6321," 1,366.25 ", USD ," 26,454.01 ",MCO,MXP, 179.09 , 21.15 , 19.3625 ,200.2352, 19.36 ," 1,366.25 ",275.5625," 25,029.40 ",Febrero,,
2,18/02/19,Venta,NAC,28428,Cliente 6,Producto 118,75,308.8319," 1,196.25 ", USD ," 23,162.39 ",MCO,MXP, 196.37 , 23.48 , 19.3625 ,219.8414, 19.36 ," 1,196.25 ",165.3375," 16,488.11 ",Febrero,,
2,18/02/19,Venta,NAC,28428,Cliente 6,Producto 118,18,308.8319, 287.10 , USD ," 5,558.97 ",MCO,MXP, 196.37 , 23.48 , 19.3625 ,219.8414, 19.36 , 287.10 ,39.6810," 3,957.15 ",Febrero,,
2,18/02/19,Venta,NAC,28432,Cliente 88,Producto 223,75,98.1679, 380.25 , USD ," 7,362.59 ",MWH,MXP, 58.95 , 2.36 , 19.3625 ,61.3059, 19.36 , 380.25 ,165.3375," 4,597.94 ",Febrero,,
2,18/02/19,Cancelación,NAC,1592,Cliente 79,Producto 146,,148.704,"-7,372.80 ", USD ,"-142,755.84 ",MAD,MXP, 70.45 , 2.82 , 19.3625 ,73.2722, 19.36 ,"-7,372.80 ",0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1592,Cliente 79,Producto 146,,148.704,-307.20 , USD ,"-5,948.16 ",MAD,MXP, 70.45 , 2.82 , 19.3625 ,73.2722, 19.36 ,-307.20 ,0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1593,Cliente 79,Producto 138,,127.5989,"-6,590.00 ", USD ,"-127,598.90 ",MAD,MXP, 105.61 , 4.22 , 19.3625 ,109.8344, 19.36 ,"-6,590.00 ",0.0000, -   ,Febrero,,
2,18/02/19,Cancelación,NAC,1594,Cliente 17,Producto 18,,40.44,"-2,022.00 ", MXP ,"-2,022.00 ",MBK,MXP, 28.76 , 1.15 ,,29.914, 19.36 ,-104.43 ,0.0000, -   ,Febrero,,
2,18/02/19,Venta,NAC,28442,Cliente 79,Producto 146,,148.704," 7,372.80 ", USD ," 142,755.84 ",MAD,MXP, 70.45 , 2.82 , 19.3625 ,0, 19.36 ," 7,372.80 ",0.0000, -   ,Febrero,,
2,18/02/19,Venta,NAC,28442,Cliente 79,Producto 146,,148.704, 307.20 , USD ," 5,948.16 ",MAD,MXP, 70.45 , 2.82 , 19.3625 ,0, 19.36 , 307.20 ,0.0000, -   ,Febrero,,
2,18/02/19,Venta,NAC,28447,Cliente 79,Producto 138,,127.5989," 6,590.00 ", USD ," 127,598.90 ",MAD,MXP, 105.61 , 4.22 , 19.3625 ,0, 19.36 ," 6,590.00 ",0.0000, -   ,Febrero,,
2,19/02/19,Venta,NAC,28452,Cliente 79,Producto 146,1000,147.8999," 7,680.00 ", USD ," 147,899.90 ",MAD,MXP, 70.45 , 2.82 , 19.2578 ,73.2722, 19.26 ," 7,680.00 ","2,204.5000"," 73,272.20 ",Febrero,,
2,19/02/19,Venta,NAC,28453,Cliente 47,Producto 130,250,91.88," 22,970.00 ", MXP ," 22,970.00 ",MCO,MXP, 52.15 , 20.24 ,,72.3883, 19.26 ," 1,192.76 ",551.1250," 18,097.08 ",Febrero,,
2,19/02/19,Venta,NAC,28450,Cliente 155,Producto 118,150,367.0537," 2,859.00 ", USD ," 55,058.06 ",MCO,MXP, 282.87 , 39.45 , 19.2578 ,322.3194, 19.26 ," 2,859.00 ",330.6750," 48,347.91 ",Febrero,,
2,19/02/19,Cancelación,NAC,1607,Cliente 136,Producto 147,,2.6383,-175.22 , USD ,"-3,374.39 ","""""",MXP,, -   , 19.2578 ,0, 19.26 ,-175.22 ,0.0000, -   ,Febrero,,
2,19/02/19,Venta,NAC,28451,Cliente 3,Producto 131,4375,38.9008," 8,837.50 ", USD ," 170,191.00 ",MBK,MXP, 32.99 , 1.15 , 19.2578 ,34.1447, 19.26 ," 8,837.51 ","9,644.6875"," 149,383.06 ",Febrero,,
2,19/02/19,Venta,NAC,28451,Cliente 3,Producto 131,625,38.9008," 1,262.50 ", USD ," 24,313.00 ",MBK,MXP, 32.99 , 1.15 , 19.2578 ,34.1447, 19.26 ," 1,262.50 ","1,377.8125"," 21,340.44 ",Febrero,,
2,20/02/19,Cancelación,NAC,1624,Cliente 53,Producto 107,,169.7235,"-2,734.65 ", USD ,"-52,444.56 ",MCO,MXP, 95.43 , 18.98 , 19.1778 ,0, 19.18 ,"-2,734.65 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1623,Cliente 154,Producto 118,,160,"-4,000.00 ", MXP ,"-4,000.00 ",MCO,MXP, 118.62 , 16.18 ,,0, 19.18 ,-208.57 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1622,Cliente 6,Producto 202,,264.0783,"-1,253.07 ", USD ,"-24,031.13 ",MCO,MXP, 338.96 , 11.86 , 19.1778 ,350.8236, 19.18 ,"-1,253.07 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1621,Cliente 130,Producto 133,,136.02,"-27,204.00 ", MXP ,"-27,204.00 ",MCO,MXP,, 22.20 ,,38.985, 19.18 ,"-1,418.52 ",0.0000, -   ,Febrero,,
2,20/02/19,Venta,NAC,28456,Cliente 71,Producto 130,5000,104.519," 27,250.00 ", USD ," 522,595.00 ",MCO,MXP, 86.26 , 11.96 , 19.1778 ,98.2245, 19.18 ," 27,250.00 ","11,022.5000"," 491,122.50 ",Febrero,,
2,20/02/19,Venta,NAC,28455,Cliente 147,Producto 140,50,182.5727, 476.00 , USD ," 9,128.64 ",MCO,MXP, 87.26 , 16.48 , 19.1778 ,103.7329, 19.18 , 476.00 ,110.2250," 5,186.65 ",Febrero,,
2,20/02/19,Venta,NAC,28455,Cliente 147,Producto 107,25,172.9838, 225.50 , USD ," 4,324.60 ",MCO,MXP, 115.81 , 19.43 , 19.1778 ,135.2351, 19.18 , 225.50 ,55.1125," 3,380.88 ",Febrero,,
2,20/02/19,Venta,NAC,28457,Cliente 103,Producto 107,50,115.6421, 301.50 , USD ," 5,782.11 ",MCO,MXP, 70.82 , 21.21 , 19.1778 ,92.0348, 19.18 , 301.50 ,110.2250," 4,601.74 ",Febrero,,
2,20/02/19,Venta,NAC,28462,Cliente 103,Producto 127,75,44.4925, 174.00 , USD ," 3,336.94 ",MBK,MXP, 32.69 , 1.31 , 19.1778 ,33.9944, 19.18 , 174.00 ,165.3375," 2,549.58 ",Febrero,,
2,20/02/19,Cancelación,NAC,1620,Cliente 145,Producto 195,,276.9274,"-52,417.20 ", USD ,"-1,005,246.46 ",MAD,MXP, 142.92 , 5.72 , 19.1778 ,148.6388, 19.18 ,"-52,417.19 ",0.0000, -   ,Febrero,,
2,20/02/19,Venta,NAC,28454,Cliente 87,Producto 64,175,6.8," 1,190.00 ", MXP ," 1,190.00 ",MCO,MXP, 72.17 , 13.73 ,,85.898, 19.18 , 62.05 ,385.7875," 15,032.15 ",Febrero,,
2,20/02/19,Venta,NAC,28466,Cliente 31,Producto 118,25,320.2693, 417.50 , USD ," 8,006.73 ",MCO,MXP, 264.76 , 35.28 , 19.1778 ,300.045, 19.18 , 417.50 ,55.1125," 7,501.13 ",Febrero,,
2,20/02/19,Venta,NAC,28466,Cliente 31,Producto 118,475,320.2693," 7,932.50 ", USD ," 152,127.92 ",MCO,MXP, 264.76 , 35.28 , 19.1778 ,300.045, 19.18 ," 7,932.50 ","1,047.1375"," 142,521.38 ",Febrero,,
2,20/02/19,Cancelación,NAC,1619,Cliente 152,Producto 127,,41.424,-216.00 , USD ,"-4,142.40 ",MBK,MXP, 32.69 , 1.31 , 19.1778 ,33.9944, 19.18 ,-216.00 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1619,Cliente 152,Producto 127,,41.424,-216.00 , USD ,"-4,142.40 ",MBK,MXP, 32.69 , 1.31 , 19.1778 ,33.9944, 19.18 ,-216.00 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1608,Cliente 155,Producto 126,,251.6127,-984.00 , USD ,"-18,870.95 ",MCO,MXP, 235.13 , 43.32 , 19.1778 ,259.1793, 19.18 ,-984.00 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1608,Cliente 155,Producto 140,,255.6401,"-2,666.00 ", USD ,"-51,128.02 ",MCO,MXP, 168.80 , 27.29 , 19.1778 ,210.4442, 19.18 ,"-2,666.00 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1609,Cliente 155,Producto 126,,251.6127,-984.00 , USD ,"-18,870.95 ",MCO,MXP, 235.13 , 43.32 , 19.1778 ,259.1793, 19.18 ,-984.00 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1610,Cliente 155,Producto 118,,348.0771,-453.75 , USD ,"-8,701.93 ",MCO,MXP, 282.87 , 39.45 , 19.1778 ,320.5774, 19.18 ,-453.75 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1610,Cliente 155,Producto 118,,365.5289,"-1,906.00 ", USD ,"-36,552.89 ",MCO,MXP, 282.87 , 39.45 , 19.1778 ,320.5774, 19.18 ,"-1,906.00 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1611,Cliente 152,Producto 127,,41.424,-864.00 , USD ,"-16,569.60 ",MBK,MXP, 32.69 , 1.31 , 19.1778 ,33.9944, 19.18 ,-864.00 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1612,Cliente 100,Producto 222,,79.0125,"-2,336.04 ", USD ,"-44,800.09 ",MWH,MXP, 61.57 , -   , 19.1778 ,61.567, 19.18 ,"-2,336.04 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1612,Cliente 100,Producto 222,,79.0125,"-11,680.20 ", USD ,"-224,000.44 ",MWH,MXP, 61.57 , -   , 19.1778 ,61.567, 19.18 ,"-11,680.19 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1613,Cliente 100,Producto 222,,79.0125,"-2,336.04 ", USD ,"-44,800.09 ",MWH,MXP, 61.57 , -   , 19.1778 ,0, 19.18 ,"-2,336.04 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1613,Cliente 100,Producto 222,,79.0125,"-11,680.20 ", USD ,"-224,000.44 ",MWH,MXP, 61.57 , -   , 19.1778 ,0, 19.18 ,"-11,680.19 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1614,Cliente 127,Producto 18,,36.0543,"-2,045.44 ", USD ,"-39,227.08 ",MBK,MXP, 32.69 , 1.14 , 19.1778 ,33.8309, 19.18 ,"-2,045.44 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1614,Cliente 127,Producto 127,,36.0543,"-3,008.00 ", USD ,"-57,686.88 ",MBK,MXP, 32.69 , 1.31 , 19.1778 ,33.9944, 19.18 ,"-3,008.00 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1614,Cliente 127,Producto 18,,35.0954,-979.05 , USD ,"-18,776.04 ",MBK,MXP, 32.69 , 1.14 , 19.1778 ,33.8309, 19.18 ,-979.05 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1615,Cliente 146,Producto 133,,0, -   , USD , -   ,MCO,MXP, 56.57 , 11.80 , 19.1778 ,68.3754, 19.18 , -   ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1616,Cliente 2,Producto 118,,23.47,"-2,347.00 ", MXP ,"-2,347.00 ",MCO,MXP, 183.86 , 19.99 ,,203.8528, 19.18 ,-122.38 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1617,Cliente 82,Producto 181,,310.6804,"-2,430.00 ", USD ,"-46,602.06 ",MCO,MXP, 170.73 , 21.44 , 19.1778 ,192.1679, 19.18 ,"-2,430.00 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1617,Cliente 82,Producto 181,,310.6804,-810.00 , USD ,"-15,534.02 ",MCO,MXP, 170.73 , 21.44 , 19.1778 ,192.1679, 19.18 ,-810.00 ,0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1618,Cliente 66,Producto 218,,76.1359,"-3,588.88 ", USD ,"-68,826.85 ",MWH,MXP, 72.69 , 2.91 , 19.1778 ,75.5975, 19.18 ,"-3,588.88 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1618,Cliente 66,Producto 218,,76.1359,"-13,906.91 ", USD ,"-266,704.06 ",MWH,MXP, 72.69 , 2.91 , 19.1778 ,75.5975, 19.18 ,"-13,906.92 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1618,Cliente 66,Producto 133,,238.1883,"-1,863.00 ", USD ,"-35,728.25 ",MCO,MXP, 92.39 , 32.10 , 19.1778 ,124.488, 19.18 ,"-1,863.00 ",0.0000, -   ,Febrero,,
2,20/02/19,Cancelación,NAC,1618,Cliente 66,Producto 133,,223.0378,-290.75 , USD ,"-5,575.95 ",MCO,MXP, 81.97 , 31.47 , 19.1778 ,113.4482, 19.18 ,-290.75 ,0.0000, -   ,Febrero,,
2,20/02/19,Venta,NAC,28463,Cliente 103,Producto 127,500,44.4925," 1,160.00 ", USD ," 22,246.25 ",MBK,MXP, 32.69 , 1.31 , 19.1778 ,33.9944, 19.18 ," 1,160.00 ","1,102.2500"," 16,997.20 ",Febrero,,
2,20/02/19,Venta,NAC,28461,Cliente 103,Producto 134,100,300.3243," 1,566.00 ", USD ," 30,032.43 ",MCO,MXP, 231.51 , 41.48 , 19.1778 ,272.985, 19.18 ," 1,566.00 ",220.4500," 27,298.50 ",Febrero,,
2,20/02/19,Venta,NAC,28465,Cliente 31,Producto 220,500,93.2041," 2,430.00 ", USD ," 46,602.05 ",MWH,MXP, 51.28 , 2.05 , 19.1778 ,53.3359, 19.18 ," 2,430.00 ","1,102.2500"," 26,667.95 ",Febrero,,
2,20/02/19,Venta,NAC,28464,Cliente 66,Producto 217,637,84.3823," 2,802.80 ", USD ," 53,751.53 ",MWH,MXP, 75.38 , 3.02 , 19.1778 ,78.3995, 19.18 ," 2,802.80 ","1,404.2665"," 49,940.48 ",Febrero,,
2,20/02/19,Venta,NAC,28464,Cliente 66,Producto 217,44,84.3823, 193.60 , USD ," 3,712.82 ",MWH,MXP, 75.38 , 3.02 , 19.1778 ,78.3995, 19.18 , 193.60 ,96.9980," 3,449.58 ",Febrero,,
2,20/02/19,Venta,NAC,28464,Cliente 66,Producto 217,78,84.3823, 343.20 , USD ," 6,581.82 ",MWH,MXP, 75.38 , 3.02 , 19.1778 ,78.3995, 19.18 , 343.20 ,171.9510," 6,115.16 ",Febrero,,
2,20/02/19,Venta,NAC,28458,Cliente 103,Producto 107,400,115.6421," 2,412.00 ", USD ," 46,256.84 ",MCO,MXP, 70.82 , 21.21 , 19.1778 ,92.0348, 19.18 ," 2,412.00 ",881.8000," 36,813.92 ",Febrero,,
2,20/02/19,Venta,NAC,28460,Cliente 103,Producto 127,100,72.8756, 380.00 , USD ," 7,287.56 ",MCO,MXP, 33.83 , 24.98 , 19.1778 ,58.8106, 19.18 , 380.00 ,220.4500," 5,881.06 ",Febrero,,
2,20/02/19,Venta,NAC,28459,Cliente 103,Producto 121,75,95.889, 375.00 , USD ," 7,191.68 ",MCO,MXP, 61.48 , 14.68 , 19.1778 ,76.1672, 19.18 , 375.00 ,165.3375," 5,712.54 ",Febrero,,
2,20/02/19,Venta,NAC,28459,Cliente 103,Producto 121,25,95.889, 125.00 , USD ," 2,397.23 ",MCO,MXP, 61.48 , 14.68 , 19.1778 ,76.1672, 19.18 , 125.00 ,55.1125," 1,904.18 ",Febrero,,
2,21/02/19,Venta,EXT,28472,Cliente 30,Producto 55,,25755.7854," 1,343.00 ", USD ," 25,755.79 ","""""",MXP,, -   , 19.1778 ,0, 19.18 ," 1,343.00 ",0.0000, -   ,Febrero,,
2,21/02/19,Venta,NAC,28470,Cliente 8,Producto 219,200,48.9034, 510.00 , USD ," 9,780.68 ",MWH,MXP, 44.83 , 1.79 , 19.1778 ,46.6253, 19.18 , 510.00 ,440.9000," 9,325.06 ",Febrero,,
2,21/02/19,Venta,NAC,28473,Cliente 118,Producto 149,363,111.37," 40,427.31 ", MXP ," 40,427.31 ",MAD,MXP, 67.10 , 2.68 ,,69.7826, 19.18 ," 2,108.03 ",800.2335," 25,331.08 ",Febrero,,
2,21/02/19,Venta,NAC,28468,Cliente 154,Producto 107,150,172.9," 25,935.00 ", MXP ," 25,935.00 ",MCO,MXP, 57.96 , 30.12 ,,88.0799, 19.18 ," 1,352.34 ",330.6750," 13,211.99 ",Febrero,,
2,21/02/19,Venta,NAC,28468,Cliente 154,Producto 107,200,172.9," 34,580.00 ", MXP ," 34,580.00 ",MCO,MXP, 57.96 , 30.12 ,,88.0799, 19.18 ," 1,803.13 ",440.9000," 17,615.98 ",Febrero,,
2,21/02/19,Venta,NAC,28469,Cliente 82,Producto 181,75,310.6804," 1,215.00 ", USD ," 23,301.03 ",MCO,MXP, 170.73 , 21.44 , 19.1778 ,192.1679, 19.18 ," 1,215.00 ",165.3375," 14,412.59 ",Febrero,,
2,21/02/19,Venta,NAC,28467,Cliente 123,Producto 219,5172,75.7523," 20,429.40 ", USD ," 391,790.90 ",MWH,MXP, 57.73 , 2.31 , 19.1778 ,60.037, 19.18 ," 20,429.40 ","11,401.6740"," 310,511.36 ",Febrero,,
2,21/02/19,Venta,NAC,28471,Cliente 18,Producto 117,500,56.191," 1,465.00 ", USD ," 28,095.50 ",MAD,MXP, 53.75 , 2.15 , 19.1778 ,55.899, 19.18 ," 1,465.00 ","1,102.2500"," 27,949.50 ",Febrero,,
2,22/02/19,Venta,NAC,28493,Cliente 7,Producto 99,10000,108.2704," 56,200.00 ", USD ," 1,082,704.00 ",MAD,MXP, 56.49 , 2.26 , 19.2652 ,58.7477, 19.27 ," 56,199.99 ","22,045.0000"," 587,477.00 ",Febrero,,
2,22/02/19,Venta,NAC,28489,Cliente 6,Producto 72,75,211.9172, 825.00 , USD ," 15,893.79 ",MCO,MXP, 120.16 , 22.10 , 19.2652 ,142.2612, 19.27 , 825.00 ,165.3375," 10,669.59 ",Febrero,,
2,22/02/19,Venta,NAC,28478,Cliente 125,Producto 133,500,128.1," 64,050.00 ", MXP ," 64,050.00 ",MCO,MXP, 119.53 , 20.98 ,,140.5142, 19.27 ," 3,324.65 ","1,102.2500"," 70,257.10 ",Febrero,,
2,22/02/19,Venta,NAC,28483,Cliente 6,Producto 86,500,133.1225," 3,455.00 ", USD ," 66,561.25 ",MAD,MXP, 170.07 , 5.95 , 19.2652 ,176.0225, 19.27 ," 3,455.00 ","1,102.2500"," 88,011.25 ",Febrero,,
2,22/02/19,Venta,NAC,28483,Cliente 6,Producto 86,500,133.1225," 3,455.00 ", USD ," 66,561.25 ",MAD,MXP, 170.07 , 5.95 , 19.2652 ,176.0225, 19.27 ," 3,455.00 ","1,102.2500"," 88,011.25 ",Febrero,,
2,22/02/19,Venta,NAC,28484,Cliente 6,Producto 87,100,356.9842," 1,853.00 ", USD ," 35,698.42 ",MCO,MXP, 496.53 , 57.16 , 19.2652 ,553.6924, 19.27 ," 1,853.00 ",220.4500," 55,369.24 ",Febrero,,
2,22/02/19,Venta,NAC,28484,Cliente 6,Producto 88,50,272.4099, 707.00 , USD ," 13,620.50 ",MCO,MXP, 99.12 , 17.34 , 19.2652 ,116.4593, 19.27 , 707.00 ,110.2250," 5,822.97 ",Febrero,,
2,22/02/19,Venta,NAC,28484,Cliente 6,Producto 89,50,307.6652, 798.50 , USD ," 15,383.26 ",MCO,MXP, 174.88 , 66.17 , 19.2652 ,241.0526, 19.27 , 798.50 ,110.2250," 12,052.63 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 107,2000,80.7212," 8,380.00 ", USD ," 161,442.40 ",MCO,MXP, 41.94 , 14.71 , 19.2652 ,56.6514, 19.27 ," 8,380.00 ","4,409.0000"," 113,302.80 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 107,2000,80.7212," 8,380.00 ", USD ," 161,442.40 ",MCO,MXP, 41.94 , 14.71 , 19.2652 ,56.6514, 19.27 ," 8,380.00 ","4,409.0000"," 113,302.80 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 107,2925,80.7212," 12,255.75 ", USD ," 236,109.51 ",MCO,MXP, 41.94 , 14.71 , 19.2652 ,56.6514, 19.27 ," 12,255.75 ","6,448.1625"," 165,705.35 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 107,75,80.7212, 314.25 , USD ," 6,054.09 ",MCO,MXP, 41.94 , 14.71 , 19.2652 ,56.6514, 19.27 , 314.25 ,165.3375," 4,248.86 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 145,2000,77.0608," 8,000.00 ", USD ," 154,121.60 ",MCO,MXP, 38.18 , 39.92 , 19.2652 ,78.103, 19.27 ," 8,000.00 ","4,409.0000"," 156,206.00 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 145,1000,77.0608," 4,000.00 ", USD ," 77,060.80 ",MCO,MXP, 38.18 , 39.92 , 19.2652 ,78.103, 19.27 ," 4,000.00 ","2,204.5000"," 78,103.00 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 145,1000,77.0608," 4,000.00 ", USD ," 77,060.80 ",MCO,MXP, 38.18 , 39.92 , 19.2652 ,78.103, 19.27 ," 4,000.00 ","2,204.5000"," 78,103.00 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 145,900,77.0608," 3,600.00 ", USD ," 69,354.72 ",MCO,MXP, 38.18 , 39.92 , 19.2652 ,78.103, 19.27 ," 3,600.00 ","1,984.0500"," 70,292.70 ",Febrero,,
2,22/02/19,Venta,NAC,28495,Cliente 27,Producto 145,100,77.0608, 400.00 , USD ," 7,706.08 ",MCO,MXP, 38.18 , 39.92 , 19.2652 ,78.103, 19.27 , 400.00 ,220.4500," 7,810.30 ",Febrero,,
2,22/02/19,Venta,NAC,28476,Cliente 105,Producto 202,103,349.6634," 1,869.45 ", USD ," 36,015.33 ",MCO,MXP, 316.66 , 11.08 , 19.2652 ,327.7431, 19.27 ," 1,869.45 ",227.0635," 33,757.54 ",Febrero,,
2,22/02/19,Venta,NAC,28476,Cliente 105,Producto 202,113,349.6634," 2,050.95 ", USD ," 39,511.96 ",MCO,MXP, 316.66 , 11.08 , 19.2652 ,327.7431, 19.27 ," 2,050.95 ",249.1085," 37,034.97 ",Febrero,,
2,22/02/19,Venta,NAC,28477,Cliente 5,Producto 140,975,206.3303," 10,442.25 ", USD ," 201,172.04 ",MCO,MXP, 135.65 , 21.53 , 19.2652 ,157.1853, 19.27 ," 10,442.25 ","2,149.3875"," 153,255.67 ",Febrero,,
2,22/02/19,Venta,NAC,28477,Cliente 5,Producto 140,20,206.3303, 214.20 , USD ," 4,126.61 ",MCO,MXP, 135.65 , 21.53 , 19.2652 ,157.1853, 19.27 , 214.20 ,44.0900," 3,143.71 ",Febrero,,
2,22/02/19,Venta,NAC,28479,Cliente 5,Producto 107,1000,192.4593," 9,990.00 ", USD ," 192,459.30 ",MCO,MXP, 92.74 , 20.32 , 19.2652 ,113.0657, 19.27 ," 9,990.00 ","2,204.5000"," 113,065.70 ",Febrero,,
2,22/02/19,Venta,NAC,28479,Cliente 5,Producto 107,100,192.4593, 999.00 , USD ," 19,245.93 ",MCO,MXP, 92.74 , 20.32 , 19.2652 ,113.0657, 19.27 , 999.00 ,220.4500," 11,306.57 ",Febrero,,
2,22/02/19,Venta,NAC,28491,Cliente 6,Producto 134,175,118.481," 1,076.25 ", USD ," 20,734.18 ",MCO,MXP, 51.66 , 19.97 , 19.2652 ,71.6302, 19.27 ," 1,076.25 ",385.7875," 12,535.29 ",Febrero,,
2,22/02/19,Venta,NAC,28491,Cliente 6,Producto 220,200,136.7829," 1,420.00 ", USD ," 27,356.58 ",MWH,MXP, 51.28 , 2.05 , 19.2652 ,53.3359, 19.27 ," 1,420.00 ",440.9000," 10,667.18 ",Febrero,,
